Time,sale_value,redemption_value
2024-05-28T14:00:00Z,890,944
2024-05-28T15:00:00Z,936,934
2024-05-28T16:00:00Z,956,871
2024-05-28T17:00:00Z,945,766
2024-05-28T18:00:00Z,890,630
2024-05-28T19:00:00Z,822,498
2024-05-28T20:00:00Z,720,366
2024-05-28T21:00:00Z,621,236
2024-05-28T22:00:00Z,502,146
2024-05-28T23:00:00Z,382,76
2024-05-29T00:00:00Z,269,50
2024-05-29T01:00:00Z,175,61
2024-05-29T02:00:00Z,105,145
2024-05-29T03:00:00Z,76,233
2024-05-29T04:00:00Z,50,47
2024-05-29T05:00:00Z,65,72
2024-05-29T06:00:00Z,111,127
2024-05-29T07:00:00Z,185,246
2024-05-29T08:00:00Z,281,359
2024-05-29T09:00:00Z,384,501
2024-05-29T10:00:00Z,507,639
2024-05-29T11:00:00Z,610,774
2024-05-29T12:00:00Z,719,870
2024-05-29T13:00:00Z,823,925
2024-05-29T14:00:00Z,884,961
2024-05-29T15:00:00Z,946,926
2024-05-29T16:00:00Z,954,872
2024-05-29T17:00:00Z,931,761
2024-05-29T18:00:00Z,882,640
2024-05-29T19:00:00Z,821,503
2024-05-29T20:00:00Z,719,359
2024-05-29T21:00:00Z,612,229
2024-05-29T22:00:00Z,498,131
2024-05-29T23:00:00Z,377,71
2024-05-30T00:00:00Z,276,49
2024-05-30T01:00:00Z,171,61
2024-05-30T02:00:00Z,117,132
2024-05-30T03:00:00Z,71,235
2024-05-30T04:00:00Z,45,51
2024-05-30T05:00:00Z,70,79
2024-05-30T06:00:00Z,119,137
2024-05-30T07:00:00Z,185,236
2024-05-30T08:00:00Z,272,368
2024-05-30T09:00:00Z,381,498
2024-05-30T10:00:00Z,498,635
2024-05-30T11:00:00Z,616,756
2024-05-30T12:00:00Z,731,874
2024-05-30T13:00:00Z,817,929
2024-05-30T14:00:00Z,890,943
2024-05-30T15:00:00Z,936,924
2024-05-30T16:00:00Z,944,865
2024-05-30T17:00:00Z,930,763
2024-05-30T18:00:00Z,888,633
2024-05-30T19:00:00Z,822,499
2024-05-30T20:00:00Z,718,359
2024-05-30T21:00:00Z,614,244
2024-05-30T22:00:00Z,491,135
2024-05-30T23:00:00Z,393,76
2024-05-31T00:00:00Z,277,55
2024-05-31T01:00:00Z,175,70
2024-05-31T02:00:00Z,109,136
2024-05-31T03:00:00Z,70,231
2024-05-31T04:00:00Z,56,44
2024-05-31T05:00:00Z,68,64
2024-05-31T06:00:00Z,111,135
2024-05-31T07:00:00Z,177,241
2024-05-31T08:00:00Z,273,358
2024-05-31T09:00:00Z,383,496
2024-05-31T10:00:00Z,499,641
2024-05-31T11:00:00Z,618,763
2024-05-31T12:00:00Z,724,865
2024-05-31T13:00:00Z,820,926
2024-05-31T14:00:00Z,888,944
2024-05-31T15:00:00Z,931,926
2024-05-31T16:00:00Z,952,854
2024-05-31T17:00:00Z,937,764
2024-05-31T18:00:00Z,889,628
2024-05-31T19:00:00Z,816,502
2024-05-31T20:00:00Z,729,345
2024-05-31T21:00:00Z,615,236
2024-05-31T22:00:00Z,494,137
2024-05-31T23:00:00Z,383,71
2024-06-01T00:00:00Z,281,53
2024-06-01T01:00:00Z,183,77
2024-06-01T02:00:00Z,110,130
2024-06-01T03:00:00Z,67,244
2024-06-01T04:00:00Z,53,51
2024-06-01T05:00:00Z,66,75
2024-06-01T06:00:00Z,116,129
2024-06-01T07:00:00Z,177,239
2024-06-01T08:00:00Z,273,365
2024-06-01T09:00:00Z,386,496
2024-06-01T10:00:00Z,508,640
2024-06-01T11:00:00Z,619,766
2024-06-01T12:00:00Z,721,862
2024-06-01T13:00:00Z,819,931
2024-06-01T14:00:00Z,891,948
2024-06-01T15:00:00Z,933,935
2024-06-01T16:00:00Z,956,875
2024-06-01T17:00:00Z,940,766
2024-06-01T18:00:00Z,886,640
2024-06-01T19:00:00Z,814,503
2024-06-01T20:00:00Z,729,367
2024-06-01T21:00:00Z,619,230
2024-06-01T22:00:00Z,495,127
2024-06-01T23:00:00Z,384,71
2024-06-02T00:00:00Z,279,47
2024-06-02T01:00:00Z,182,77
2024-06-02T02:00:00Z,108,139
2024-06-02T03:00:00Z,66,235
2024-06-02T04:00:00Z,56,56
2024-06-02T05:00:00Z,63,65
2024-06-02T06:00:00Z,110,136
2024-06-02T07:00:00Z,181,239
2024-06-02T08:00:00Z,281,352
2024-06-02T09:00:00Z,386,493
2024-06-02T10:00:00Z,496,645
2024-06-02T11:00:00Z,618,770
2024-06-02T12:00:00Z,719,866
2024-06-02T13:00:00Z,812,918
2024-06-02T14:00:00Z,883,942
2024-06-02T15:00:00Z,940,929
2024-06-02T16:00:00Z,951,858
2024-06-02T17:00:00Z,933,765
2024-06-02T18:00:00Z,887,636
2024-06-02T19:00:00Z,822,501
2024-06-02T20:00:00Z,716,353
2024-06-02T21:00:00Z,613,234
2024-06-02T22:00:00Z,500,133
2024-06-02T23:00:00Z,379,62
2024-06-03T00:00:00Z,277,43
2024-06-03T01:00:00Z,181,72
2024-06-03T02:00:00Z,114,138
2024-06-03T03:00:00Z,64,238
2024-06-03T04:00:00Z,52,47
2024-06-03T05:00:00Z,71,73
2024-06-03T06:00:00Z,120,141
2024-06-03T07:00:00Z,180,239
2024-06-03T08:00:00Z,279,364
2024-06-03T09:00:00Z,387,505
2024-06-03T10:00:00Z,500,631
2024-06-03T11:00:00Z,612,764
2024-06-03T12:00:00Z,727,863
2024-06-03T13:00:00Z,820,929
2024-06-03T14:00:00Z,890,955
2024-06-03T15:00:00Z,929,934
2024-06-03T16:00:00Z,961,871
2024-06-03T17:00:00Z,930,769
2024-06-03T18:00:00Z,880,648
2024-06-03T19:00:00Z,808,506
2024-06-03T20:00:00Z,729,364
2024-06-03T21:00:00Z,623,235
2024-06-03T22:00:00Z,503,127
2024-06-03T23:00:00Z,388,70
2024-06-04T00:00:00Z,279,34
2024-06-04T01:00:00Z,179,69
2024-06-04T02:00:00Z,110,137
2024-06-04T03:00:00Z,63,235
2024-06-04T04:00:00Z,47,44
2024-06-04T05:00:00Z,69,69
2024-06-04T06:00:00Z,106,133
2024-06-04T07:00:00Z,181,240
2024-06-04T08:00:00Z,274,365
2024-06-04T09:00:00Z,384,498
2024-06-04T10:00:00Z,499,640
2024-06-04T11:00:00Z,618,764
2024-06-04T12:00:00Z,731,867
2024-06-04T13:00:00Z,815,926
2024-06-04T14:00:00Z,891,956
2024-06-04T15:00:00Z,935,925
2024-06-04T16:00:00Z,942,855
2024-06-04T17:00:00Z,945,769
2024-06-04T18:00:00Z,887,641
2024-06-04T19:00:00Z,823,499
2024-06-04T20:00:00Z,725,357
2024-06-04T21:00:00Z,618,238
2024-06-04T22:00:00Z,494,143
2024-06-04T23:00:00Z,389,79
2024-06-05T00:00:00Z,278,56
2024-06-05T01:00:00Z,185,75
2024-06-05T02:00:00Z,102,130
2024-06-05T03:00:00Z,58,236
2024-06-05T04:00:00Z,48,39
2024-06-05T05:00:00Z,69,68
2024-06-05T06:00:00Z,110,138
2024-06-05T07:00:00Z,184,235
2024-06-05T08:00:00Z,270,361
2024-06-05T09:00:00Z,378,497
2024-06-05T10:00:00Z,508,632
2024-06-05T11:00:00Z,617,767
2024-06-05T12:00:00Z,717,854
2024-06-05T13:00:00Z,819,926
2024-06-05T14:00:00Z,890,951
2024-06-05T15:00:00Z,938,919
2024-06-05T16:00:00Z,963,864
2024-06-05T17:00:00Z,931,765
2024-06-05T18:00:00Z,882,648
2024-06-05T19:00:00Z,813,496
2024-06-05T20:00:00Z,732,359
2024-06-05T21:00:00Z,605,234
2024-06-05T22:00:00Z,504,144
2024-06-05T23:00:00Z,375,74
2024-06-06T00:00:00Z,277,58
2024-06-06T01:00:00Z,179,84
2024-06-06T02:00:00Z,112,139
2024-06-06T03:00:00Z,59,239
2024-06-06T04:00:00Z,50,51
2024-06-06T05:00:00Z,64,68
2024-06-06T06:00:00Z,111,127
2024-06-06T07:00:00Z,181,237
2024-06-06T08:00:00Z,266,366
2024-06-06T09:00:00Z,384,507
2024-06-06T10:00:00Z,505,642
2024-06-06T11:00:00Z,615,753
2024-06-06T12:00:00Z,731,864
2024-06-06T13:00:00Z,822,923
2024-06-06T14:00:00Z,892,956
2024-06-06T15:00:00Z,930,939
2024-06-06T16:00:00Z,952,857
2024-06-06T17:00:00Z,940,766
2024-06-06T18:00:00Z,890,648
2024-06-06T19:00:00Z,815,504
2024-06-06T20:00:00Z,732,365
2024-06-06T21:00:00Z,612,240
2024-06-06T22:00:00Z,500,128
2024-06-06T23:00:00Z,380,78
2024-06-07T00:00:00Z,281,45
2024-06-07T01:00:00Z,174,67
2024-06-07T02:00:00Z,101,134
2024-06-07T03:00:00Z,67,238
2024-06-07T04:00:00Z,56,51
2024-06-07T05:00:00Z,67,78
2024-06-07T06:00:00Z,106,133
2024-06-07T07:00:00Z,166,231
2024-06-07T08:00:00Z,276,357
2024-06-07T09:00:00Z,393,507
2024-06-07T10:00:00Z,494,642
2024-06-07T11:00:00Z,615,763
2024-06-07T12:00:00Z,725,869
2024-06-07T13:00:00Z,820,928
2024-06-07T14:00:00Z,892,947
2024-06-07T15:00:00Z,935,929
2024-06-07T16:00:00Z,941,863
2024-06-07T17:00:00Z,928,769
2024-06-07T18:00:00Z,892,638
2024-06-07T19:00:00Z,820,494
2024-06-07T20:00:00Z,727,370
2024-06-07T21:00:00Z,611,237
2024-06-07T22:00:00Z,493,136
2024-06-07T23:00:00Z,384,72
2024-06-08T00:00:00Z,272,59
2024-06-08T01:00:00Z,178,73
2024-06-08T02:00:00Z,122,133
2024-06-08T03:00:00Z,55,237
2024-06-08T04:00:00Z,50,50
2024-06-08T05:00:00Z,71,81
2024-06-08T06:00:00Z,110,136
2024-06-08T07:00:00Z,187,229
2024-06-08T08:00:00Z,283,363
2024-06-08T09:00:00Z,385,499
2024-06-08T10:00:00Z,502,639
2024-06-08T11:00:00Z,618,770
2024-06-08T12:00:00Z,724,869
2024-06-08T13:00:00Z,815,937
2024-06-08T14:00:00Z,890,950
2024-06-08T15:00:00Z,933,927
2024-06-08T16:00:00Z,949,861
2024-06-08T17:00:00Z,944,768
2024-06-08T18:00:00Z,894,640
2024-06-08T19:00:00Z,820,493
2024-06-08T20:00:00Z,733,357
2024-06-08T21:00:00Z,616,238
2024-06-08T22:00:00Z,499,131
2024-06-08T23:00:00Z,373,71
2024-06-09T00:00:00Z,282,48
2024-06-09T01:00:00Z,181,70
2024-06-09T02:00:00Z,109,134
2024-06-09T03:00:00Z,59,239
2024-06-09T04:00:00Z,53,55
2024-06-09T05:00:00Z,64,77
2024-06-09T06:00:00Z,114,133
2024-06-09T07:00:00Z,179,234
2024-06-09T08:00:00Z,280,359
2024-06-09T09:00:00Z,383,505
2024-06-09T10:00:00Z,492,640
2024-06-09T11:00:00Z,628,758
2024-06-09T12:00:00Z,727,871
2024-06-09T13:00:00Z,825,926
2024-06-09T14:00:00Z,899,942
2024-06-09T15:00:00Z,927,923
2024-06-09T16:00:00Z,958,867
2024-06-09T17:00:00Z,927,760
2024-06-09T18:00:00Z,890,641
2024-06-09T19:00:00Z,830,502
2024-06-09T20:00:00Z,725,367
2024-06-09T21:00:00Z,611,240
2024-06-09T22:00:00Z,499,142
2024-06-09T23:00:00Z,399,67
2024-06-10T00:00:00Z,275,53
2024-06-10T01:00:00Z,183,74
2024-06-10T02:00:00Z,103,137
2024-06-10T03:00:00Z,69,240
2024-06-10T04:00:00Z,53,45
2024-06-10T05:00:00Z,70,72
2024-06-10T06:00:00Z,118,133
2024-06-10T07:00:00Z,181,228
2024-06-10T08:00:00Z,265,357
2024-06-10T09:00:00Z,392,498
2024-06-10T10:00:00Z,498,637
2024-06-10T11:00:00Z,617,765
2024-06-10T12:00:00Z,732,869
2024-06-10T13:00:00Z,815,921
2024-06-10T14:00:00Z,895,945
2024-06-10T15:00:00Z,925,931
2024-06-10T16:00:00Z,952,873
2024-06-10T17:00:00Z,935,768
2024-06-10T18:00:00Z,882,633
2024-06-10T19:00:00Z,821,495
2024-06-10T20:00:00Z,722,361
2024-06-10T21:00:00Z,617,238
2024-06-10T22:00:00Z,500,139
2024-06-10T23:00:00Z,379,77
2024-06-11T00:00:00Z,276,54
2024-06-11T01:00:00Z,184,76
2024-06-11T02:00:00Z,102,136
2024-06-11T03:00:00Z,56,234
2024-06-11T04:00:00Z,43,57
2024-06-11T05:00:00Z,62,64
2024-06-11T06:00:00Z,107,140
2024-06-11T07:00:00Z,175,229
2024-06-11T08:00:00Z,274,362
2024-06-11T09:00:00Z,380,504
2024-06-11T10:00:00Z,503,638
2024-06-11T11:00:00Z,621,759
2024-06-11T12:00:00Z,724,866
2024-06-11T13:00:00Z,817,922
2024-06-11T14:00:00Z,884,947
2024-06-11T15:00:00Z,939,928
2024-06-11T16:00:00Z,946,867
2024-06-11T17:00:00Z,930,768
2024-06-11T18:00:00Z,895,648
2024-06-11T19:00:00Z,818,501
2024-06-11T20:00:00Z,726,364
2024-06-11T21:00:00Z,621,242
2024-06-11T22:00:00Z,503,120
2024-06-11T23:00:00Z,381,67
2024-06-12T00:00:00Z,272,46
2024-06-12T01:00:00Z,181,76
2024-06-12T02:00:00Z,104,149
2024-06-12T03:00:00Z,72,237
2024-06-12T04:00:00Z,48,55
2024-06-12T05:00:00Z,63,71
2024-06-12T06:00:00Z,106,130
2024-06-12T07:00:00Z,187,239
2024-06-12T08:00:00Z,274,366
2024-06-12T09:00:00Z,391,501
2024-06-12T10:00:00Z,498,638
2024-06-12T11:00:00Z,616,772
2024-06-12T12:00:00Z,725,865
2024-06-12T13:00:00Z,828,929
2024-06-12T14:00:00Z,888,947
2024-06-12T15:00:00Z,942,935
2024-06-12T16:00:00Z,959,863
2024-06-12T17:00:00Z,942,760
2024-06-12T18:00:00Z,887,638
2024-06-12T19:00:00Z,817,492
2024-06-12T20:00:00Z,721,358
2024-06-12T21:00:00Z,621,239
2024-06-12T22:00:00Z,496,121
2024-06-12T23:00:00Z,383,69
2024-06-13T00:00:00Z,268,48
2024-06-13T01:00:00Z,183,75
2024-06-13T02:00:00Z,114,135
2024-06-13T03:00:00Z,59,241
2024-06-13T04:00:00Z,51,40
2024-06-13T05:00:00Z,77,76
2024-06-13T06:00:00Z,115,134
2024-06-13T07:00:00Z,183,240
2024-06-13T08:00:00Z,269,360
2024-06-13T09:00:00Z,375,504
2024-06-13T10:00:00Z,493,649
2024-06-13T11:00:00Z,622,759
2024-06-13T12:00:00Z,723,868
2024-06-13T13:00:00Z,803,930
2024-06-13T14:00:00Z,879,947
2024-06-13T15:00:00Z,937,926
2024-06-13T16:00:00Z,950,871
2024-06-13T17:00:00Z,932,762
2024-06-13T18:00:00Z,883,639
2024-06-13T19:00:00Z,821,504
2024-06-13T20:00:00Z,720,358
2024-06-13T21:00:00Z,615,236
2024-06-13T22:00:00Z,496,134
2024-06-13T23:00:00Z,379,65
2024-06-14T00:00:00Z,273,59
2024-06-14T01:00:00Z,193,79
2024-06-14T02:00:00Z,108,123
2024-06-14T03:00:00Z,63,236
2024-06-14T04:00:00Z,55,48
2024-06-14T05:00:00Z,59,72
2024-06-14T06:00:00Z,106,134
2024-06-14T07:00:00Z,182,235
2024-06-14T08:00:00Z,279,359
2024-06-14T09:00:00Z,373,500
2024-06-14T10:00:00Z,504,639
2024-06-14T11:00:00Z,612,769
2024-06-14T12:00:00Z,725,862
2024-06-14T13:00:00Z,819,937
2024-06-14T14:00:00Z,893,947
2024-06-14T15:00:00Z,926,926
2024-06-14T16:00:00Z,944,859
2024-06-14T17:00:00Z,938,763
2024-06-14T18:00:00Z,891,638
2024-06-14T19:00:00Z,825,498
2024-06-14T20:00:00Z,725,364
2024-06-14T21:00:00Z,625,236
2024-06-14T22:00:00Z,491,137
2024-06-14T23:00:00Z,387,80
2024-06-15T00:00:00Z,273,48
2024-06-15T01:00:00Z,181,71
2024-06-15T02:00:00Z,109,136
2024-06-15T03:00:00Z,69,232
2024-06-15T04:00:00Z,51,42
2024-06-15T05:00:00Z,71,76
2024-06-15T06:00:00Z,113,130
2024-06-15T07:00:00Z,187,232
2024-06-15T08:00:00Z,270,355
2024-06-15T09:00:00Z,377,493
2024-06-15T10:00:00Z,493,637
2024-06-15T11:00:00Z,612,766
2024-06-15T12:00:00Z,726,867
2024-06-15T13:00:00Z,816,929
2024-06-15T14:00:00Z,888,945
2024-06-15T15:00:00Z,938,935
2024-06-15T16:00:00Z,950,866
2024-06-15T17:00:00Z,944,775
2024-06-15T18:00:00Z,889,636
2024-06-15T19:00:00Z,819,506
2024-06-15T20:00:00Z,724,363
2024-06-15T21:00:00Z,616,232
2024-06-15T22:00:00Z,510,130
2024-06-15T23:00:00Z,389,71
2024-06-16T00:00:00Z,277,49
2024-06-16T01:00:00Z,186,69
2024-06-16T02:00:00Z,111,133
2024-06-16T03:00:00Z,67,238
2024-06-16T04:00:00Z,45,48
2024-06-16T05:00:00Z,64,72
2024-06-16T06:00:00Z,106,124
2024-06-16T07:00:00Z,179,232
2024-06-16T08:00:00Z,279,360
2024-06-16T09:00:00Z,392,500
2024-06-16T10:00:00Z,500,639
2024-06-16T11:00:00Z,616,768
2024-06-16T12:00:00Z,718,871
2024-06-16T13:00:00Z,817,925
2024-06-16T14:00:00Z,895,953
2024-06-16T15:00:00Z,936,933
2024-06-16T16:00:00Z,953,856
2024-06-16T17:00:00Z,942,754
2024-06-16T18:00:00Z,903,644
2024-06-16T19:00:00Z,817,491
2024-06-16T20:00:00Z,718,359
2024-06-16T21:00:00Z,615,238
2024-06-16T22:00:00Z,502,135
2024-06-16T23:00:00Z,370,62
2024-06-17T00:00:00Z,271,50
2024-06-17T01:00:00Z,183,74
2024-06-17T02:00:00Z,111,132
2024-06-17T03:00:00Z,72,243
2024-06-17T04:00:00Z,59,55
2024-06-17T05:00:00Z,65,70
2024-06-17T06:00:00Z,110,142
2024-06-17T07:00:00Z,180,227
2024-06-17T08:00:00Z,270,354
2024-06-17T09:00:00Z,385,501
2024-06-17T10:00:00Z,505,638
2024-06-17T11:00:00Z,621,760
2024-06-17T12:00:00Z,728,862
2024-06-17T13:00:00Z,832,927
2024-06-17T14:00:00Z,884,945
2024-06-17T15:00:00Z,942,917
2024-06-17T16:00:00Z,951,865
2024-06-17T17:00:00Z,933,770
2024-06-17T18:00:00Z,886,641
2024-06-17T19:00:00Z,810,507
2024-06-17T20:00:00Z,722,365
2024-06-17T21:00:00Z,627,244
2024-06-17T22:00:00Z,495,133
2024-06-17T23:00:00Z,381,76
2024-06-18T00:00:00Z,277,49
2024-06-18T01:00:00Z,179,76
2024-06-18T02:00:00Z,120,139
2024-06-18T03:00:00Z,68,238
2024-06-18T04:00:00Z,59,44
2024-06-18T05:00:00Z,63,75
2024-06-18T06:00:00Z,109,133
2024-06-18T07:00:00Z,186,240
2024-06-18T08:00:00Z,279,361
2024-06-18T09:00:00Z,385,498
2024-06-18T10:00:00Z,509,633
2024-06-18T11:00:00Z,618,771
2024-06-18T12:00:00Z,721,859
2024-06-18T13:00:00Z,816,931
2024-06-18T14:00:00Z,893,948
2024-06-18T15:00:00Z,936,925
2024-06-18T16:00:00Z,949,860
2024-06-18T17:00:00Z,940,771
2024-06-18T18:00:00Z,897,642
2024-06-18T19:00:00Z,822,507
2024-06-18T20:00:00Z,724,365
2024-06-18T21:00:00Z,618,226
2024-06-18T22:00:00Z,506,135
2024-06-18T23:00:00Z,376,82
2024-06-19T00:00:00Z,274,50
2024-06-19T01:00:00Z,187,68
2024-06-19T02:00:00Z,117,139
2024-06-19T03:00:00Z,65,236
2024-06-19T04:00:00Z,56,50
2024-06-19T05:00:00Z,60,73
2024-06-19T06:00:00Z,117,136
2024-06-19T07:00:00Z,177,239
2024-06-19T08:00:00Z,276,365
2024-06-19T09:00:00Z,389,498
2024-06-19T10:00:00Z,498,631
2024-06-19T11:00:00Z,625,767
2024-06-19T12:00:00Z,724,863
2024-06-19T13:00:00Z,809,926
2024-06-19T14:00:00Z,886,940
2024-06-19T15:00:00Z,931,927
2024-06-19T16:00:00Z,948,853
2024-06-19T17:00:00Z,935,762
2024-06-19T18:00:00Z,888,639
2024-06-19T19:00:00Z,823,500
2024-06-19T20:00:00Z,725,363
2024-06-19T21:00:00Z,617,240
2024-06-19T22:00:00Z,501,144
2024-06-19T23:00:00Z,393,70
2024-06-20T00:00:00Z,270,53
2024-06-20T01:00:00Z,188,74
2024-06-20T02:00:00Z,107,143
2024-06-20T03:00:00Z,62,238
2024-06-20T04:00:00Z,47,52
2024-06-20T05:00:00Z,71,73
2024-06-20T06:00:00Z,109,133
2024-06-20T07:00:00Z,184,246
2024-06-20T08:00:00Z,273,359
2024-06-20T09:00:00Z,383,502
2024-06-20T10:00:00Z,503,646
2024-06-20T11:00:00Z,616,755
2024-06-20T12:00:00Z,736,859
2024-06-20T13:00:00Z,810,919
2024-06-20T14:00:00Z,887,954
2024-06-20T15:00:00Z,930,917
2024-06-20T16:00:00Z,952,869
2024-06-20T17:00:00Z,934,765
2024-06-20T18:00:00Z,894,645
2024-06-20T19:00:00Z,820,499
2024-06-20T20:00:00Z,726,366
2024-06-20T21:00:00Z,608,243
2024-06-20T22:00:00Z,507,134
2024-06-20T23:00:00Z,383,73
2024-06-21T00:00:00Z,268,54
2024-06-21T01:00:00Z,182,79
2024-06-21T02:00:00Z,116,127
2024-06-21T03:00:00Z,64,230
2024-06-21T04:00:00Z,47,49
2024-06-21T05:00:00Z,74,74
2024-06-21T06:00:00Z,106,141
2024-06-21T07:00:00Z,181,242
2024-06-21T08:00:00Z,274,365
2024-06-21T09:00:00Z,379,504
2024-06-21T10:00:00Z,500,633
2024-06-21T11:00:00Z,617,762
2024-06-21T12:00:00Z,716,867
2024-06-21T13:00:00Z,825,922
2024-06-21T14:00:00Z,891,943
2024-06-21T15:00:00Z,930,929
2024-06-21T16:00:00Z,942,867
2024-06-21T17:00:00Z,928,768
2024-06-21T18:00:00Z,879,636
2024-06-21T19:00:00Z,824,494
2024-06-21T20:00:00Z,722,363
2024-06-21T21:00:00Z,617,237
2024-06-21T22:00:00Z,501,134
2024-06-21T23:00:00Z,393,70
2024-06-22T00:00:00Z,275,51
2024-06-22T01:00:00Z,185,65
2024-06-22T02:00:00Z,115,143
2024-06-22T03:00:00Z,55,235
2024-06-22T04:00:00Z,55,51
2024-06-22T05:00:00Z,65,66
2024-06-22T06:00:00Z,109,137
2024-06-22T07:00:00Z,180,234
2024-06-22T08:00:00Z,278,360
2024-06-22T09:00:00Z,377,495
2024-06-22T10:00:00Z,498,630
2024-06-22T11:00:00Z,614,769
2024-06-22T12:00:00Z,729,872
2024-06-22T13:00:00Z,821,928
2024-06-22T14:00:00Z,894,951
2024-06-22T15:00:00Z,932,934
2024-06-22T16:00:00Z,946,864
2024-06-22T17:00:00Z,938,763
2024-06-22T18:00:00Z,900,645
2024-06-22T19:00:00Z,823,498
2024-06-22T20:00:00Z,723,358
2024-06-22T21:00:00Z,620,234
2024-06-22T22:00:00Z,494,139
2024-06-22T23:00:00Z,391,77
2024-06-23T00:00:00Z,274,57
2024-06-23T01:00:00Z,185,65
2024-06-23T02:00:00Z,102,135
2024-06-23T03:00:00Z,65,242
2024-06-23T04:00:00Z,47,53
2024-06-23T05:00:00Z,56,76
2024-06-23T06:00:00Z,112,131
2024-06-23T07:00:00Z,184,238
2024-06-23T08:00:00Z,277,360
2024-06-23T09:00:00Z,388,497
2024-06-23T10:00:00Z,495,650
2024-06-23T11:00:00Z,625,767
2024-06-23T12:00:00Z,725,870
2024-06-23T13:00:00Z,816,933
2024-06-23T14:00:00Z,888,946
2024-06-23T15:00:00Z,933,933
2024-06-23T16:00:00Z,949,865
2024-06-23T17:00:00Z,944,763
2024-06-23T18:00:00Z,887,641
2024-06-23T19:00:00Z,816,496
2024-06-23T20:00:00Z,724,367
2024-06-23T21:00:00Z,615,239
2024-06-23T22:00:00Z,502,141
2024-06-23T23:00:00Z,371,68
2024-06-24T00:00:00Z,278,51
2024-06-24T01:00:00Z,184,81
2024-06-24T02:00:00Z,106,131
2024-06-24T03:00:00Z,76,243
2024-06-24T04:00:00Z,48,50
2024-06-24T05:00:00Z,74,63
2024-06-24T06:00:00Z,100,141
2024-06-24T07:00:00Z,180,227
2024-06-24T08:00:00Z,275,358
2024-06-24T09:00:00Z,377,496
2024-06-24T10:00:00Z,501,636
2024-06-24T11:00:00Z,610,763
2024-06-24T12:00:00Z,720,865
2024-06-24T13:00:00Z,809,933
2024-06-24T14:00:00Z,886,949
2024-06-24T15:00:00Z,938,930
2024-06-24T16:00:00Z,962,863
2024-06-24T17:00:00Z,936,762
2024-06-24T18:00:00Z,887,634
2024-06-24T19:00:00Z,820,496
2024-06-24T20:00:00Z,730,358
2024-06-24T21:00:00Z,612,241
2024-06-24T22:00:00Z,505,145
2024-06-24T23:00:00Z,372,75
2024-06-25T00:00:00Z,277,52
2024-06-25T01:00:00Z,183,79
2024-06-25T02:00:00Z,115,133
2024-06-25T03:00:00Z,59,240
2024-06-25T04:00:00Z,53,49
2024-06-25T05:00:00Z,69,73
2024-06-25T06:00:00Z,104,134
2024-06-25T07:00:00Z,179,234
2024-06-25T08:00:00Z,271,355
2024-06-25T09:00:00Z,390,510
2024-06-25T10:00:00Z,495,631
2024-06-25T11:00:00Z,614,769
2024-06-25T12:00:00Z,733,858
2024-06-25T13:00:00Z,825,921
2024-06-25T14:00:00Z,884,943
2024-06-25T15:00:00Z,939,932
2024-06-25T16:00:00Z,958,859
2024-06-25T17:00:00Z,945,766
2024-06-25T18:00:00Z,884,637
2024-06-25T19:00:00Z,828,504
2024-06-25T20:00:00Z,721,358
2024-06-25T21:00:00Z,612,230
2024-06-25T22:00:00Z,494,138
2024-06-25T23:00:00Z,382,65
2024-06-26T00:00:00Z,272,50
2024-06-26T01:00:00Z,178,77
2024-06-26T02:00:00Z,106,142
2024-06-26T03:00:00Z,59,243
2024-06-26T04:00:00Z,54,61
2024-06-26T05:00:00Z,65,70
2024-06-26T06:00:00Z,101,133
2024-06-26T07:00:00Z,177,235
2024-06-26T08:00:00Z,262,357
2024-06-26T09:00:00Z,373,502
2024-06-26T10:00:00Z,503,638
2024-06-26T11:00:00Z,616,767
2024-06-26T12:00:00Z,726,867
2024-06-26T13:00:00Z,825,918
2024-06-26T14:00:00Z,885,953
2024-06-26T15:00:00Z,925,924
2024-06-26T16:00:00Z,955,861
2024-06-26T17:00:00Z,922,773
2024-06-26T18:00:00Z,894,647
2024-06-26T19:00:00Z,824,502
2024-06-26T20:00:00Z,727,360
2024-06-26T21:00:00Z,619,225
2024-06-26T22:00:00Z,497,138
2024-06-26T23:00:00Z,373,76
2024-06-27T00:00:00Z,282,49
2024-06-27T01:00:00Z,184,73
2024-06-27T02:00:00Z,110,135
2024-06-27T03:00:00Z,65,236
2024-06-27T04:00:00Z,42,54
2024-06-27T05:00:00Z,74,70
2024-06-27T06:00:00Z,111,142
2024-06-27T07:00:00Z,181,227
2024-06-27T08:00:00Z,271,365
2024-06-27T09:00:00Z,386,503
2024-06-27T10:00:00Z,508,646
2024-06-27T11:00:00Z,621,758
2024-06-27T12:00:00Z,725,862
2024-06-27T13:00:00Z,823,933
2024-06-27T14:00:00Z,890,949
2024-06-27T15:00:00Z,934,926
2024-06-27T16:00:00Z,942,862
2024-06-27T17:00:00Z,934,761
2024-06-27T18:00:00Z,889,632
2024-06-27T19:00:00Z,817,497
2024-06-27T20:00:00Z,725,365
2024-06-27T21:00:00Z,621,236
2024-06-27T22:00:00Z,499,135
2024-06-27T23:00:00Z,391,76
2024-06-28T00:00:00Z,278,48
2024-06-28T01:00:00Z,174,69
2024-06-28T02:00:00Z,106,138
2024-06-28T03:00:00Z,65,233
2024-06-28T04:00:00Z,51,55
2024-06-28T05:00:00Z,68,69
